true.

true.

true.

68138,0.030523061752319336
69123,0.009037017822265625
74813,0.008283853530883789
78582,0.009121894836425781
76460,0.011260032653808594
68110,0.009891033172607422
75906,0.010903120040893555
71339,0.008251190185546875
77016,0.010294914245605469
69094,0.007730960845947266
74301,0.010483026504516602
73682,0.008826971054077148
77070,0.008227825164794922
78676,0.011316061019897461
69862,0.009530067443847656
77395,0.0090789794921875
78155,0.008332014083862305
71712,0.007304191589355469
77459,0.009068965911865234
70348,0.0064389705657958984
70206,0.007057905197143555
70681,0.0091400146484375
74263,0.00851893424987793
74917,0.009566068649291992
67933,0.00980687141418457
69537,0.006006956100463867
71476,0.009860038757324219
69231,0.010725975036621094
75728,0.00665593147277832
76783,0.006386995315551758
70326,0.005917072296142578
73738,0.008852958679199219
77487,0.007899045944213867
76852,0.009129047393798828
77170,0.012684106826782227
76933,0.006744861602783203
68415,0.009376049041748047
69855,0.0077190399169921875
68511,0.010185003280639648
79131,0.0071790218353271484
67993,0.0072021484375
67948,0.008664131164550781
75539,0.009503841400146484
67395,0.007629871368408203
68596,0.008805036544799805
77147,0.007575035095214844
75076,0.010313034057617188
78608,0.009624958038330078
70976,0.008459091186523438
76504,0.008803129196166992
89168,0.010139942169189453
89033,0.008075952529907227
89174,0.010123968124389648
88931,0.008711099624633789
89012,0.011250019073486328
89204,0.011099815368652344
88988,0.010658979415893555
89117,0.009003877639770508
89078,0.009768009185791016
89015,0.010766983032226562
89135,0.013333797454833984
89045,0.007615089416503906
89138,0.013139009475708008
89051,0.011427879333496094
89144,0.011029958724975586
89039,0.010226964950561523
89201,0.00830698013305664
89207,0.010425806045532227
89240,0.011518001556396484
89153,0.0115509033203125
89252,0.010261058807373047
89132,0.012392997741699219
89090,0.012144088745117188
89162,0.011349916458129883
89168,0.009469985961914062
89159,0.008599996566772461
89168,0.011569976806640625
89057,0.009032964706420898
89129,0.009098052978515625
89123,0.009775876998901367
89180,0.009240150451660156
89135,0.012763023376464844
89174,0.013289928436279297
89120,0.012299060821533203
89090,0.010712146759033203
88970,0.008707046508789062
89045,0.011184930801391602
89063,0.010215997695922852
89162,0.009867191314697266
89078,0.009361982345581055
89141,0.009796857833862305
89090,0.009515047073364258
89078,0.007911920547485352
89168,0.011034011840820312
89114,0.00890493392944336
89147,0.01111602783203125
89081,0.008726119995117188
89078,0.006977081298828125
89051,0.007136106491088867
89099,0.00728297233581543
true.


