200,0.7400228977203369
170,0.1745009422302246
184,0.38187694549560547
196,0.14234304428100586
200,0.20138096809387207
200,0.29802489280700684
178,0.46473002433776855
196,0.1805870532989502
170,0.08763003349304199
206,0.5878169536590576
198,0.417996883392334
196,0.08509993553161621
194,0.26413798332214355
206,0.14690899848937988
168,0.3149909973144531
192,0.06038188934326172
198,0.16998982429504395
198,0.7560849189758301
170,0.4075050354003906
182,0.31215691566467285
194,0.15464019775390625
180,0.3029770851135254
162,0.24829888343811035
206,0.15786004066467285
186,0.7678899765014648
198,0.277940034866333
182,0.6096241474151611
190,0.524573802947998
180,0.41158509254455566
206,0.34717679023742676
202,0.4717860221862793
178,0.1088109016418457
198,0.3643507957458496
194,0.10766816139221191
198,0.2606370449066162
206,0.292618989944458
200,0.35628509521484375
192,0.2275381088256836
196,0.25118112564086914
186,0.643639087677002
198,0.6684751510620117
174,0.5362608432769775
190,0.480665922164917
194,0.27652502059936523
202,0.15077710151672363
188,0.6184349060058594
164,0.05610084533691406
184,0.8264501094818115
204,0.29746580123901367
200,0.22924590110778809
198,0.22043609619140625
156,0.07042884826660156
204,0.18090081214904785
178,0.1491379737854004
190,0.17428088188171387
198,0.14550304412841797
172,0.8558897972106934
164,0.29262304306030273
200,0.4328281879425049
198,0.2059800624847412
190,0.1161811351776123
182,0.37622714042663574
200,0.49282407760620117
190,0.07194995880126953
166,0.5273549556732178
194,0.10045099258422852
186,0.29331111907958984
156,1.0742690563201904
154,0.2734649181365967
194,0.2705240249633789
176,1.0545778274536133
204,0.5313501358032227
172,0.3693699836730957
154,0.33612704277038574
178,0.32861995697021484
166,0.30761098861694336
176,0.19451189041137695
168,0.49370813369750977
150,0.23377418518066406
196,0.19692111015319824
206,0.12811493873596191
200,0.2842111587524414
194,0.1657731533050537
194,0.16756892204284668
188,0.1810288429260254
176,0.1785740852355957
194,0.26016688346862793
178,0.7565770149230957
202,0.08931207656860352
166,0.17261314392089844
182,0.2891709804534912
194,0.4762110710144043
200,0.13487720489501953
206,0.22808003425598145
202,0.10023713111877441
198,0.12869787216186523
170,0.410275936126709
178,0.21781301498413086
198,0.2215440273284912
202,0.2865180969238281
